time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),surface_pressure (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),is_day ()
2023-11-12T21:00,3.3,96,2.7,1.4,0.00,0.00,0.00,980.1,89,1.6,297,5.0,0.384,0
2023-11-12T22:00,3.4,96,2.8,1.4,0.00,0.00,0.00,980.3,82,2.0,315,5.0,0.384,0
2023-11-12T23:00,3.6,96,3.0,1.7,0.10,0.10,0.00,980.7,77,2.1,329,5.1,0.385,0
2023-11-13T00:00,3.9,96,3.3,2.1,0.10,0.10,0.00,980.6,60,1.8,11,5.2,0.385,0
2023-11-13T01:00,4.5,94,3.6,2.2,0.00,0.00,0.00,980.9,37,5.8,360,4.9,0.385,0
2023-11-13T02:00,2.9,95,2.3,0.4,0.00,0.00,0.00,981.0,5,5.2,348,4.6,0.385,0
2023-11-13T03:00,2.5,95,1.9,-0.1,0.00,0.00,0.00,981.1,37,5.1,321,4.4,0.384,0
2023-11-13T04:00,3.5,92,2.3,1.2,0.00,0.00,0.00,981.3,41,4.1,285,4.0,0.384,0
2023-11-13T05:00,2.9,94,2.0,0.5,0.00,0.00,0.00,981.9,62,3.6,270,3.7,0.384,0
2023-11-13T06:00,2.9,97,2.4,0.6,0.00,0.00,0.00,982.5,42,3.5,204,3.6,0.384,1
2023-11-13T07:00,3.5,95,2.7,1.7,0.00,0.00,0.00,983.0,93,1.3,214,3.9,0.384,1
2023-11-13T08:00,5.7,88,3.9,3.8,0.00,0.00,0.00,983.5,95,3.3,193,4.9,0.384,1
2023-11-13T09:00,6.1,89,4.4,4.3,0.00,0.00,0.00,983.6,90,2.9,150,5.5,0.384,1
2023-11-13T10:00,7.7,81,4.7,6.1,0.00,0.00,0.00,983.7,74,2.2,99,6.5,0.383,1
2023-11-13T11:00,8.0,80,4.8,6.1,0.00,0.00,0.00,983.0,88,3.9,112,7.1,0.383,1
2023-11-13T12:00,8.8,78,5.1,6.8,0.00,0.00,0.00,982.4,86,5.1,129,7.5,0.383,1
2023-11-13T13:00,8.9,76,4.9,6.9,0.00,0.00,0.00,982.6,92,4.9,107,7.8,0.387,1
2023-11-13T14:00,8.3,80,5.0,6.1,0.00,0.00,0.00,982.2,90,6.8,65,7.8,0.387,1
2023-11-13T15:00,7.8,83,5.1,5.9,0.00,0.00,0.00,981.6,90,4.4,81,7.6,0.386,1
2023-11-13T16:00,7.6,87,5.5,5.6,0.00,0.00,0.00,981.2,80,5.9,232,7.2,0.386,0
2023-11-13T17:00,8.4,79,5.1,6.6,0.00,0.00,0.00,981.2,86,3.9,248,6.9,0.386,0
2023-11-13T18:00,8.1,81,5.1,6.1,0.00,0.00,0.00,981.0,89,5.0,201,6.7,0.386,0
2023-11-13T19:00,7.7,85,5.3,5.8,0.00,0.00,0.00,980.1,89,5.4,172,6.7,0.385,0
2023-11-13T20:00,8.2,82,5.3,6.1,0.00,0.00,0.00,979.8,80,6.4,223,6.9,0.385,0
2023-11-13T21:00,8.9,76,4.8,6.6,0.00,0.00,0.00,979.5,78,6.6,229,6.9,0.385,0
2023-11-13T22:00,9.6,70,4.4,7.9,0.00,0.00,0.00,979.6,68,2.3,342,6.8,0.385,0
2023-11-13T23:00,8.7,80,5.5,6.6,0.00,0.00,0.00,979.1,60,6.6,158,6.9,0.384,0
2023-11-14T00:00,8.1,84,5.5,5.7,0.00,0.00,0.00,978.9,56,8.7,150,6.8,0.384,0
2023-11-14T01:00,8.4,79,5.1,6.8,0.00,0.00,0.00,978.2,17,3.0,104,5.6,0.391,0
2023-11-14T02:00,7.5,84,5.0,5.5,0.00,0.00,0.00,977.9,11,4.7,189,5.2,0.391,0
2023-11-14T03:00,7.1,85,4.7,5.1,0.00,0.00,0.00,977.6,65,5.4,222,4.9,0.390,0
2023-11-14T04:00,6.6,88,4.7,4.8,0.00,0.00,0.00,977.7,80,3.6,360,5.4,0.390,0
2023-11-14T05:00,6.4,90,4.9,4.5,0.00,0.00,0.00,978.2,77,4.6,108,5.7,0.389,0
2023-11-14T06:00,6.7,88,4.8,4.3,0.00,0.00,0.00,978.2,89,7.6,188,5.8,0.389,1
2023-11-14T07:00,8.3,79,4.8,6.5,0.00,0.00,0.00,978.9,88,3.6,217,6.2,0.388,1
2023-11-14T08:00,10.1,77,6.2,8.4,0.00,0.00,0.00,979.4,89,4.9,144,7.0,0.388,1
2023-11-14T09:00,11.6,74,7.1,9.9,0.00,0.00,0.00,980.8,85,6.9,51,8.0,0.387,1
2023-11-14T10:00,13.1,66,6.9,11.7,0.00,0.00,0.00,981.4,60,4.1,75,9.0,0.387,1
2023-11-14T11:00,15.0,60,7.2,13.8,0.00,0.00,0.00,980.8,41,3.3,174,10.3,0.386,1
2023-11-14T12:00,16.4,57,8.0,14.9,0.00,0.00,0.00,980.0,41,6.5,174,11.3,0.385,1
2023-11-14T13:00,16.4,63,9.5,15.5,0.00,0.00,0.00,979.7,23,5.5,58,12.8,0.383,1
2023-11-14T14:00,15.6,73,10.7,15.4,0.00,0.00,0.00,979.7,26,2.9,90,12.7,0.383,1
2023-11-14T15:00,12.6,84,10.0,11.6,0.00,0.00,0.00,978.9,26,6.9,137,11.9,0.382,1
2023-11-14T16:00,13.0,78,9.3,12.1,0.00,0.00,0.00,978.8,73,4.9,234,10.7,0.382,0
2023-11-14T17:00,11.1,89,9.3,10.3,0.00,0.00,0.00,978.0,52,4.4,279,10.2,0.382,0
2023-11-14T18:00,9.8,91,8.5,8.6,0.00,0.00,0.00,977.9,87,5.6,320,9.6,0.382,0
2023-11-14T19:00,10.2,92,9.0,8.8,1.60,1.60,0.00,977.5,96,7.6,329,9.6,0.401,0
2023-11-14T20:00,9.4,94,8.5,8.5,0.00,0.00,0.00,976.5,100,3.3,193,9.4,0.399,0
2023-11-14T21:00,9.3,94,8.4,8.4,0.00,0.00,0.00,976.4,100,2.8,310,9.2,0.398,0
2023-11-14T22:00,9.4,95,8.6,8.6,0.40,0.40,0.00,976.2,94,2.7,337,9.2,0.402,0
2023-11-14T23:00,8.9,95,8.2,7.2,1.60,1.60,0.00,976.5,91,8.4,353,9.1,0.421,0
2023-11-15T00:00,8.8,95,8.0,7.1,0.30,0.30,0.00,976.7,61,7.4,331,9.0,0.420,0
